czywiesz2974;co symbolizuje szkarłatna szata na obrazie Córki Cekropsa znajdują Erichtoniosa pędzla Jacoba Jordaensa?;f6/3d/58/4a/b4/3c/be/03/f2/e1/fa/ba/b4/f2/c3/5a/wikiC_243_rki#Cekropsa#znajduj_261_#Erichtoniosa/wikiC_243_rki#Cekropsa#znajduj_261_#Erichtoniosa.xml;wikiC_243_rki#Cekropsa#znajduj_261_#Erichtoniosa
czywiesz2296;jaki jest cel misji sondy kosmicznej Jupiter Icy Moon Explorer?;63/12/c5/f4/f2/2e/73/e0/57/3c/ce/77/8e/99/d0/b3/wikiJupiter#Icy#Moon#Explorer/wikiJupiter#Icy#Moon#Explorer.xml;wikiJupiter#Icy#Moon#Explorer
czywiesz95;który włoski aktor otrzymał Złotą Palmę w Cannes ex aequo z Javierem Bardemem?;91/2c/2d/05/43/bf/7e/27/4c/0e/e1/33/ee/f5/01/2f/wikiElio#Germano/wikiElio#Germano.xml;wikiElio#Germano
czywiesz3774;w jakiej dyscyplinie piłkarz Aleksandar Đurić reprezentował Bośnię i Hercegowinę na Igrzyskach Olimpijskich w 1992 roku?;96/41/0c/ca/55/1d/c8/20/c6/b7/27/e6/3a/48/36/d9/wikiAleksandar#_272_uri_263_/wikiAleksandar#_272_uri_263_.xml;wikiAleksandar#_272_uri_263_
czywiesz2802;jakie są najczęstsze objawy buntu dwulatka?;e1/00/f1/2d/81/78/e8/88/8e/43/a3/da/28/ca/e9/ec/wikiBunt#dwulatka/wikiBunt#dwulatka.xml;wikiBunt#dwulatka
czywiesz1955;atak na który klasztor w Nortumbrii uważany jest za początek epoki ekspansji Wikingów?;47/dd/8b/69/bd/e7/8d/1d/96/ec/ba/e7/29/bc/c0/7d/wikiKlasztor#Lindisfarne/wikiKlasztor#Lindisfarne.xml;wikiKlasztor#Lindisfarne
czywiesz3196;który grzyb często bywa mylony z boczniakiem ostrygowatym?;3e/5c/31/4e/ea/7c/85/9f/f8/f6/bd/96/ed/08/9b/0e/wiki_321_ycznik#p_243__378_ny/wiki_321_ycznik#p_243__378_ny.xml;wiki_321_ycznik#p_243__378_ny
czywiesz3066;który polski chemik w latach 1952–1960 kierował Górskim Ochotniczym Pogotowiem Ratunkowym?;57/4c/c5/e1/32/75/cd/23/ea/71/9c/19/4d/c4/fe/d4/wikiTadeusz#Paw_322_owski#_40_wspinacz_41_/wikiTadeusz#Paw_322_owski#_40_wspinacz_41_.xml;wikiTadeusz#Paw_322_owski#_40_wspinacz_41_
czywiesz3199;który polski malarz był współzałożycielem Zrzeszenia Artystów Plastyków Zwornik?;da/0f/15/b2/fb/fc/a5/aa/b4/70/52/7b/12/09/87/af/wikiKazimierz#Rutkowski#_40_malarz_41_/wikiKazimierz#Rutkowski#_40_malarz_41_.xml;wikiKazimierz#Rutkowski#_40_malarz_41_
czywiesz1581;z jakich skał zbudowana jest Brzanka?;a1/ae/33/1a/f2/0b/86/03/63/49/15/f9/32/2e/f6/c6/wikiBrzanka#_40_Kotlina#K_322_odzka_41_/wikiBrzanka#_40_Kotlina#K_322_odzka_41_.xml;wikiBrzanka#_40_Kotlina#K_322_odzka_41_
czywiesz1043;o czym traktował poradnik Anny Ciundziewickiej?;ee/a2/51/37/4b/83/54/bc/7c/12/28/55/e2/93/ed/60/wikiAnna#Ciundziewicka/wikiAnna#Ciundziewicka.xml;wikiAnna#Ciundziewicka
czywiesz1690;dlaczego książka Idź, zapytaj Alice była usuwana z amerykańskich bibliotek?;45/04/51/7a/b2/34/a2/60/e2/65/0e/0b/89/d2/98/47/wikiId_378__44_#zapytaj#Alice/wikiId_378__44_#zapytaj#Alice.xml;wikiId_378__44_#zapytaj#Alice
czywiesz220;w jakim parku odbyło się największe zgromadzenie w historii Poznania?;53/0e/41/e2/d9/92/cf/76/62/d9/57/f2/7c/5d/1f/ab/wikiPark#Jana#Paw_322_a#II#w#Poznaniu/wikiPark#Jana#Paw_322_a#II#w#Poznaniu.xml;wikiPark#Jana#Paw_322_a#II#w#Poznaniu
czywiesz765;dlaczego kukułka krwista żółtawa nie kuka?;9f/28/c9/ed/21/48/6c/e4/63/d4/1b/b0/65/96/83/c9/wikiKuku_322_ka#krwista#_380__243__322_tawa/wikiKuku_322_ka#krwista#_380__243__322_tawa.xml;wikiKuku_322_ka#krwista#_380__243__322_tawa
czywiesz1460;które miasto było nagie?;3d/ce/93/94/33/7b/89/14/7b/73/6c/25/ba/0e/84/d7/wikiNagie#miasto/wikiNagie#miasto.xml;wikiNagie#miasto
czywiesz798;który holenderski malarz barokowy po wybuchu prochowni w Delft zajął się malowaniem nocnych pożarów?;2d/5a/2e/90/ec/8a/d1/ce/4a/ab/b2/88/2b/9f/0a/b8/wikiEgbert#van#der#Poel/wikiEgbert#van#der#Poel.xml;wikiEgbert#van#der#Poel
czywiesz4371;w jaki sposób oddychają drożdżowe mutanty petite?;f5/b9/e2/8f/e3/b1/5f/a4/2c/4a/72/ae/33/4d/25/8a/wikiPetite/wikiPetite.xml;wikiPetite
czywiesz1477;jakiej rodziny azjatyckich gryzoni dotyczył efekt Łazarza?;a8/0e/13/e0/9a/55/46/a0/8f/79/3d/88/49/24/9e/58/wikiDiatomyidae/wikiDiatomyidae.xml;wikiDiatomyidae
czywiesz79;kto ufundował pierwszy meczet w Anglii?;30/ea/be/78/7b/20/42/34/87/4c/03/92/36/d9/e0/b9/wikiWilliam#Abdullah#Quilliam/wikiWilliam#Abdullah#Quilliam.xml;wikiWilliam#Abdullah#Quilliam
czywiesz2821;kto od 1988 roku jest dyrektorem Kampinoskiego Parku Narodowego?;29/06/79/39/5e/86/75/24/5a/ed/fe/e2/71/0c/89/52/wikiJerzy#Misiak/wikiJerzy#Misiak.xml;wikiJerzy#Misiak
czywiesz4316;skąd wzięła się nazwa Doliny Jamnickiej?;9f/09/e5/64/51/b9/88/7c/2e/cb/db/e5/4c/53/c9/fc/wikiDolina#Jamnicka/wikiDolina#Jamnicka.xml;wikiDolina#Jamnicka
czywiesz4378;jakim debiutem rozpoczynają się wszystkie partie szachowego turnieju Królewski Gambit Radomia?;b8/c1/fe/e2/19/f2/e1/9a/95/a6/78/c9/68/7d/68/73/wikiKr_243_lewski#Gambit#Radomia/wikiKr_243_lewski#Gambit#Radomia.xml;wikiKr_243_lewski#Gambit#Radomia
czywiesz3022;czym tradycyjnie Holendrzy polewają ugotowane ziemniaki?;ba/2e/a1/9f/fd/48/55/25/36/03/74/20/86/05/6e/63/wikiJus#_40_sos_41_/wikiJus#_40_sos_41_.xml;wikiJus#_40_sos_41_
czywiesz4562;jak Peukestas uratował życie Aleksandrowi Wielkiemu w bitwie z plemieniem Mallów?;a0/d1/37/a4/1c/40/8e/c6/97/84/61/d4/8b/b2/b6/ed/wikiPeukestas/wikiPeukestas.xml;wikiPeukestas
czywiesz1590;kto zamiast Maryi trzyma nowonarodzonego Jezusa w scenie Bożego Narodzenia przedstawionej na poliptyku z Marią i Dzieciątkiem Jezus?;6a/91/9b/37/61/88/c8/63/89/9f/b6/d8/33/fd/a9/67/wikiPoliptyk#z#Mari_261_#i#Dzieci_261_tkiem#Jezus/wikiPoliptyk#z#Mari_261_#i#Dzieci_261_tkiem#Jezus.xml;wikiPoliptyk#z#Mari_261_#i#Dzieci_261_tkiem#Jezus
czywiesz3442;co można było zobaczyć w XVI- i XVII-wiecznych kunstkamerach?;f4/f1/7e/b3/f8/94/89/87/70/f6/dd/5c/f4/9a/47/7f/wikiKunstkamera/wikiKunstkamera.xml;wikiKunstkamera
czywiesz1298;które z zabudowań zespołu klasztornego w Marianowie zachowały się do naszych czasów?;6c/f4/61/58/77/b2/ee/54/37/04/e1/7e/4b/69/39/67/wikiZesp_243__322_#klasztorny#w#Marianowie/wikiZesp_243__322_#klasztorny#w#Marianowie.xml;wikiZesp_243__322_#klasztorny#w#Marianowie
czywiesz214;"co w krykiecie określane jest mianem ""piłki stulecia""?";8b/27/b6/ae/d0/24/ca/7e/51/b8/ad/26/31/c5/26/21/wikiBall#of#the#Century/wikiBall#of#the#Century.xml;wikiBall#of#the#Century
czywiesz1306;jaką pozycję w klasyfikacji generalnej 11. Turnieju Czterech Skoczni zajął László Csávás?;af/d6/c8/c0/6f/07/7b/1b/be/ba/55/f7/e0/8f/a1/ea/wikiL_225_szl_243_#Cs_225_v_225_s/wikiL_225_szl_243_#Cs_225_v_225_s.xml;wikiL_225_szl_243_#Cs_225_v_225_s
czywiesz4148;dlaczego żołnierze Armii Czerwonej dokonujący zbrodni w Miechowicach poszukiwali kalek?;7a/ac/ab/32/3b/69/b4/e9/4c/61/4e/6c/bb/f8/f3/c5/wikiZbrodnia#w#Miechowicach/wikiZbrodnia#w#Miechowicach.xml;wikiZbrodnia#w#Miechowicach
czywiesz7;kto stworzył pierwsze graficzne przedstawienie centrum dzisiejszych Katowic?;4b/a6/95/b0/fd/0d/b5/fc/a6/33/53/16/14/41/e7/a6/wikiErnest#Knippel/wikiErnest#Knippel.xml;wikiErnest#Knippel
czywiesz1765;ile łokci miewał postaw?;05/f4/f9/59/46/8c/c3/91/1b/8c/0c/7c/ab/a5/68/19/wikiPostaw/wikiPostaw.xml;wikiPostaw
czywiesz205;dlaczego podobizna Cajsy Warg znalazła się na szwedzkich znaczkach pocztowych?;1b/e6/47/60/ec/8b/9a/bc/da/27/6f/f8/1b/28/c0/ea/wikiCajsa#Warg/wikiCajsa#Warg.xml;wikiCajsa#Warg
czywiesz1185;w jaki sposób można odróżnić muchomora białożółtawego od innych gatunków muchomorów?;5d/16/8b/8c/50/68/db/39/2e/47/34/da/37/e4/ac/1d/wikiMuchomor#bia_322_o_380__243__322_tawy/wikiMuchomor#bia_322_o_380__243__322_tawy.xml;wikiMuchomor#bia_322_o_380__243__322_tawy
czywiesz3474;co przedstawia poliptyk świętojański z kościoła w Stargardzie Szczecińskim?;2d/b3/b8/ef/fa/d3/28/92/d8/9a/91/c8/0e/ec/f9/66/wikiPoliptyk#_347_wi_281_toja_324_ski/wikiPoliptyk#_347_wi_281_toja_324_ski.xml;wikiPoliptyk#_347_wi_281_toja_324_ski
czywiesz397;kiedy zachodzi zjawisko jonizacji powyżej progu?;d8/29/2f/34/85/c9/06/7b/a8/0d/23/cd/32/1c/c7/1a/wikiJonizacja#powy_380_ej#progu/wikiJonizacja#powy_380_ej#progu.xml;wikiJonizacja#powy_380_ej#progu
czywiesz4614;na której olimpiadzie szachowej Verica Nedeljković wygrała wszystkie swoje partie?;8d/73/e1/d9/3b/07/dd/b8/80/2a/f8/e9/b8/af/d0/5c/wikiVerica#Nedeljkovi_263_/wikiVerica#Nedeljkovi_263_.xml;wikiVerica#Nedeljkovi_263_
czywiesz3501;który samolot Junkersa używany był w Nowej Gwinei do transportu sprzętu dla kopalni złota?;bb/a0/3a/3f/64/46/a8/a9/78/bc/e1/48/f6/56/68/92/wikiJunkers#G#31/wikiJunkers#G#31.xml;wikiJunkers#G#31
czywiesz1268;kto uczył malarstwa olimpijczyka Bronisława Czecha?;b0/6c/b1/26/ef/88/1a/db/a3/50/9d/20/a9/9c/0a/20/wikiZefiryn#_262_wikli_324_ski/wikiZefiryn#_262_wikli_324_ski.xml;wikiZefiryn#_262_wikli_324_ski
czywiesz3417;dlaczego gmach giełdy w Petersburgu nie powstał według pierwotnego projektu autorstwa Giacoma Quarenghiego?;53/fc/1c/80/30/6a/12/05/a5/de/d7/1a/9b/a6/25/e7/wikiBudynek#Gie_322_dy#w#Sankt#Petersburgu/wikiBudynek#Gie_322_dy#w#Sankt#Petersburgu.xml;wikiBudynek#Gie_322_dy#w#Sankt#Petersburgu
czywiesz2369;gdzie kręcono Labirynt fauna?;69/77/17/bd/4d/07/ec/e3/78/24/7b/6b/70/79/55/78/wikiBelchite/wikiBelchite.xml;wikiBelchite
czywiesz1664;dlaczego żołnierze British Army nosili czerwone kurtki?;5b/3c/69/54/4b/f5/14/61/03/eb/2a/25/22/75/54/37/wikiCzerwona#kurtka#_40_mundur_41_/wikiCzerwona#kurtka#_40_mundur_41_.xml;wikiCzerwona#kurtka#_40_mundur_41_
czywiesz4161;w którym kraju w noc sylwestrową je się oliebollen?;0e/91/0a/03/2c/c3/bd/a1/b9/4a/5d/b0/e9/a4/68/59/wikiOliebol/wikiOliebol.xml;wikiOliebol
czywiesz1554;dlaczego mieszkańcy Dzisnej chcieli zburzyć jeden z najstarszych kościołów ryglowych na Pomorzu Zachodnim?;96/d3/65/0a/f9/a8/2e/77/d4/85/c8/ad/29/80/2c/ef/wikiKo_347_ci_243__322_#_347_w_46_#Stanis_322_awa#BM#w#Dzisnej/wikiKo_347_ci_243__322_#_347_w_46_#Stanis_322_awa#BM#w#Dzisnej.xml;wikiKo_347_ci_243__322_#_347_w_46_#Stanis_322_awa#BM#w#Dzisnej
czywiesz2427;gdzie znajduje sie główny ośrodek polskiego yassu?;19/1c/3f/5e/9f/9b/1d/e5/6f/35/d3/1d/40/fd/32/f0/wikiMuzyka#w#Bydgoszczy/wikiMuzyka#w#Bydgoszczy.xml;wikiMuzyka#w#Bydgoszczy
czywiesz2913;na czyją cześć nazwano japońskiego sztucznego satelitę typu CubeSat 2U?;6a/cb/ad/e3/ca/49/cf/78/8c/eb/80/78/9e/0c/a7/b1/wikiRaiko/wikiRaiko.xml;wikiRaiko
czywiesz3917;w jaki sposób Dipodomys microps broni się przed spożywaniem nadmiaru soli?;fb/a2/d8/9b/6c/02/43/1b/ac/f5/fc/66/26/57/45/98/wikiDipodomys#microps/wikiDipodomys#microps.xml;wikiDipodomys#microps
czywiesz1971;kto był pierwszym znanym z imienia i nazwiska warszawskim dagerotypistą portretowym?;25/ca/e9/b0/06/fc/75/30/d4/7e/6b/ed/93/cc/07/19/wikiAntonin#Wysocki/wikiAntonin#Wysocki.xml;wikiAntonin#Wysocki
czywiesz108;gdzie leżał Nienszanc?;a9/f4/21/27/cd/8a/f7/e3/7c/a3/f3/ef/0b/7e/8e/e1/wikiNienszanc/wikiNienszanc.xml;wikiNienszanc
czywiesz2959;jak można potwierdzać tożsamość elektronicznie?;a5/0f/40/5f/bc/aa/9f/e8/d0/a0/22/14/f5/35/18/a6/wikiSchemat#identyfikacji#Schnorra/wikiSchemat#identyfikacji#Schnorra.xml;wikiSchemat#identyfikacji#Schnorra
czywiesz1647;dlaczego w 1794 roku „Südpreussische Zeitung” napisał o końcu Polski?;b8/94/49/ef/c9/8c/9b/4e/64/68/a8/f0/f0/04/68/3f/wikiFinis#Poloniae/wikiFinis#Poloniae.xml;wikiFinis#Poloniae
czywiesz4432;gdzie znajdowała się siedziba obradującego w grudniu 1918 w Poznaniu Polskiego Sejmu Dzielnicowego, który powołał Naczelną Radę Ludową?;6c/0a/32/8e/b0/b6/07/52/54/7a/9d/e5/81/cb/c0/ed/wikiPolski#Sejm#Dzielnicowy/wikiPolski#Sejm#Dzielnicowy.xml;wikiPolski#Sejm#Dzielnicowy
czywiesz4515;w jakiej operacji II wojny światowej wziął udział człowiek, którego nie było?;47/2b/8b/f1/f8/b7/f9/7c/6b/b1/6c/51/62/b7/ec/3a/wikiCz_322_owiek_44_#kt_243_rego#nie#by_322_o/wikiCz_322_owiek_44_#kt_243_rego#nie#by_322_o.xml;wikiCz_322_owiek_44_#kt_243_rego#nie#by_322_o
czywiesz3662;jakie typy uli prezentowane są w Skansenie Pszczelarskim w Swarzędzu?;3d/5e/0a/b4/89/75/4b/7f/0e/5a/ff/99/42/f2/eb/18/wikiSkansen#Pszczelarski#w#Swarz_281_dzu/wikiSkansen#Pszczelarski#w#Swarz_281_dzu.xml;wikiSkansen#Pszczelarski#w#Swarz_281_dzu
czywiesz1160;co stwierdzili biegli Agencji Bezpieczeństwa Wewnętrznego i Komendy Głównej Policji na temat odgłosów zarejestrowanych na materiale filmowym znanym jako Samolot płonie?;ce/43/a0/94/e0/98/d7/1d/d6/67/5f/07/81/56/f3/1c/wikiSamolot#p_322_onie/wikiSamolot#p_322_onie.xml;wikiSamolot#p_322_onie
czywiesz3159;która polska aktorka podczas II wojny światowej ukrywała pianistę Władysława Szpilmana?;0f/f8/28/8a/a7/75/8c/e6/a5/ac/3a/c5/7f/97/c6/58/wikiJanina#Godlewska_45_Bogucka/wikiJanina#Godlewska_45_Bogucka.xml;wikiJanina#Godlewska_45_Bogucka
czywiesz1998;który zespół największe sukcesy odnosił w wyścigach długodystansowych, szesnastokrotnie wygrywając 24h Le Mans?;0c/d6/81/a8/0d/80/24/5b/0b/f1/d7/b2/9d/b5/d0/18/wikiPorsche#Motorsport/wikiPorsche#Motorsport.xml;wikiPorsche#Motorsport
czywiesz33;kiedy wprowadzono do użytku pierwszy komercyjny samolot pasażerski z ciśnieniową kabiną dla załogi i pasażerów umożliwiającą loty na dużych wysokościach?;fc/00/21/42/86/e3/d7/c3/77/54/e1/69/84/4c/02/15/wikiBoeing#307#Stratoliner/wikiBoeing#307#Stratoliner.xml;wikiBoeing#307#Stratoliner
czywiesz4631;jakimi instrumentami posługuje się angielska piosenkarka i producent muzyczny Imogen Heap?;aa/44/b0/e9/ac/61/c6/74/b5/27/e1/ce/e7/32/c4/0d/wikiImogen#Heap/wikiImogen#Heap.xml;wikiImogen#Heap
czywiesz148;co było celem konferencji w Rambouillet?;c6/f4/c0/af/26/86/d6/b6/d5/15/61/4b/48/ba/fa/dd/wikiKonferencja#w#Rambouillet/wikiKonferencja#w#Rambouillet.xml;wikiKonferencja#w#Rambouillet
czywiesz1027;gdzie możesz zobaczyć rekonstrukcję galicyjskiej, małomiasteczkowej zabudowy z przełomu XIX i XX wieku?;73/cd/92/ee/6e/71/37/1d/41/cf/be/74/1f/9c/4b/aa/wikiS_261_decki#Park#Etnograficzny/wikiS_261_decki#Park#Etnograficzny.xml;wikiS_261_decki#Park#Etnograficzny
czywiesz4283;ilu pasażerów jest rocznie obsługiwanych przez tajlandzki port lotniczy na Phuket?;46/ff/7a/87/e0/87/2b/e3/53/74/2d/74/5e/8a/e7/18/wikiPort#lotniczy#Phuket/wikiPort#lotniczy#Phuket.xml;wikiPort#lotniczy#Phuket
czywiesz394;jak niemiecka prokuratura umotywowała uniewinnienie oficera SS odpowiedzialnego za egzekucję zakładników tczewskich?;99/8a/53/b2/67/bc/55/0e/a9/f6/e0/51/8a/cf/62/e4/wikiEgzekucja#zak_322_adnik_243_w#tczewskich/wikiEgzekucja#zak_322_adnik_243_w#tczewskich.xml;wikiEgzekucja#zak_322_adnik_243_w#tczewskich
czywiesz2094;w czym historyk Edward Gibbon upatrywał Zmierzch i upadek cesarstwa rzymskiego?;c1/ea/ba/b0/94/38/db/fa/38/92/91/d4/5a/30/eb/17/wikiZmierzch#i#upadek#cesarstwa#rzymskiego/wikiZmierzch#i#upadek#cesarstwa#rzymskiego.xml;wikiZmierzch#i#upadek#cesarstwa#rzymskiego
czywiesz4133;jakie prawa nadawał protestantom wydany 9 lipca 1609 List majestatyczny?;c7/5c/f0/35/7b/14/52/14/95/64/43/da/79/4f/e9/86/wikiList#majestatyczny/wikiList#majestatyczny.xml;wikiList#majestatyczny
czywiesz237;kto opatentował nowoczesną wersję stetoskopu, która z niewielkimi modyfikacjami używana jest w czasach obecnych?;7f/9f/cd/32/9f/3a/d6/31/a6/be/ab/e0/45/5f/30/de/wikiDavid#Littmann/wikiDavid#Littmann.xml;wikiDavid#Littmann
czywiesz3829;kto prawdopodobnie zabił syna prezydenta Theodora Roosevelta w czasie walki powietrznej 14 lipca 1918?;0c/84/00/8a/39/f0/67/dc/a6/d6/34/db/ab/75/ea/77/wikiChristian#Donhauser/wikiChristian#Donhauser.xml;wikiChristian#Donhauser
czywiesz1524;gdzie znalazła zastosowanie Biała Marianna?;e4/42/5b/35/64/d3/7a/9a/58/ff/8c/09/a4/e2/d2/46/wikiBia_322_a#Marianna/wikiBia_322_a#Marianna.xml;wikiBia_322_a#Marianna
czywiesz3395;dlaczego profesor Stefan Węgrzyn bronił drugi doktorat we Francji?;de/f3/98/93/39/0c/6c/b5/10/cc/d7/6f/c2/a2/75/6a/wikiStefan#W_281_grzyn/wikiStefan#W_281_grzyn.xml;wikiStefan#W_281_grzyn
czywiesz1646;gdzie stosowano staurogramy?;ee/d1/08/f2/82/99/e9/41/dd/75/3c/3d/3a/fe/06/ca/wikiStaurogram/wikiStaurogram.xml;wikiStaurogram
czywiesz4504;co było powodem pożaru jaki wybuchł 23 czerwca 1940 roku na pokładzie HMS Khartoum?;57/e8/a1/77/12/ce/88/f4/25/1f/5c/60/d0/03/3e/32/wikiHMS#Khartoum/wikiHMS#Khartoum.xml;wikiHMS#Khartoum
czywiesz1095;kto był już Jedną nogą w grobie w serialu BBC pod takim tytułem?;6d/59/e8/14/b5/fe/bf/9c/01/df/6c/6c/28/d9/cd/56/wikiJedn_261_#nog_261_#w#grobie/wikiJedn_261_#nog_261_#w#grobie.xml;wikiJedn_261_#nog_261_#w#grobie
czywiesz3979;z kim sułtan Dar Furu korespondował w sprawie przysłania posiłków wojskowych?;91/ec/d4/e6/6d/ea/1e/62/c9/b1/44/23/df/b5/3c/52/wikiSu_322_tanat#Dar#Fur/wikiSu_322_tanat#Dar#Fur.xml;wikiSu_322_tanat#Dar#Fur
czywiesz1735;w jaki sposób Zbigniew Libera zdobył klocki do swojej instalacji Lego. Obóz koncentracyjny?;e1/4f/3b/2a/c1/e4/73/ef/d6/53/e9/82/cc/f3/01/41/wikiLego_46_#Ob_243_z#koncentracyjny/wikiLego_46_#Ob_243_z#koncentracyjny.xml;wikiLego_46_#Ob_243_z#koncentracyjny
czywiesz2336;jakie metody stosuje się do oczyszczania spalin ze związków siarki?;75/a1/57/88/b1/1f/3b/c4/2f/76/36/13/3a/5a/e3/31/wikiOdsiarczanie#spalin/wikiOdsiarczanie#spalin.xml;wikiOdsiarczanie#spalin
czywiesz2437;kto według legendy uchronił Smoleńsk przed najazdem Mongołów?;14/f1/0c/58/c9/0f/60/12/35/df/81/10/cb/e9/01/ff/wikiMerkury#Smole_324_ski/wikiMerkury#Smole_324_ski.xml;wikiMerkury#Smole_324_ski
czywiesz15;co opisują prawa psychofizyczne w olfaktometrii?;e1/09/a3/80/81/17/5d/df/d6/b7/59/ca/a5/d8/35/c9/wikiPrawa#psychofizyczne#w#olfaktometrii/wikiPrawa#psychofizyczne#w#olfaktometrii.xml;wikiPrawa#psychofizyczne#w#olfaktometrii
czywiesz1378;który krakowski historyk medycyny jako pierwszy starozakonny otrzymał tytuł profesora na Uniwersytecie Jagiellońskim?;4c/02/dd/01/23/22/5d/1b/1c/86/e1/b9/46/c8/88/0c/wikiJ_243_zef#Oettinger/wikiJ_243_zef#Oettinger.xml;wikiJ_243_zef#Oettinger
czywiesz848;na czym polega podobieństwo związków chemicznych?;9c/0e/94/13/ba/6d/6c/9b/54/11/92/ac/a6/d7/7e/5f/wikiPodobie_324_stwo#chemiczne/wikiPodobie_324_stwo#chemiczne.xml;wikiPodobie_324_stwo#chemiczne
czywiesz208;w jaki sposób słoń przyczynił się do śmierci Jacky Boxbergera?;af/e3/e9/e5/34/17/0d/01/33/5d/0b/de/68/9d/93/41/wikiJacky#Boxberger/wikiJacky#Boxberger.xml;wikiJacky#Boxberger
czywiesz4660;mężem jakiej znanej aktorki był kanadyjski satyryk Tom Green?;83/0d/e5/82/cd/56/21/c6/4a/76/a3/e8/fe/b7/f4/a9/wikiTom#Green/wikiTom#Green.xml;wikiTom#Green
czywiesz2997;ile sióstr zgromadzenia Córek Bożej Miłości pracuje obecnie w Polsce?;32/ff/a4/4f/8f/88/40/79/51/20/7d/16/44/50/3a/18/wikiC_243_rki#Bo_380_ej#Mi_322_o_347_ci/wikiC_243_rki#Bo_380_ej#Mi_322_o_347_ci.xml;wikiC_243_rki#Bo_380_ej#Mi_322_o_347_ci
czywiesz435;gdzie w Japonii konstruuje się elektroniczne nosy?;c0/fe/c6/b6/45/db/e4/58/ba/d8/fd/49/8c/5d/18/83/wikiNakamoto#Lab#_40_TITech_41_/wikiNakamoto#Lab#_40_TITech_41_.xml;wikiNakamoto#Lab#_40_TITech_41_
czywiesz515;do czego służy generator Pierce'a?;f5/85/a0/4e/64/56/cd/36/bd/86/42/21/ec/84/97/ce/wikiGenerator#Pierce_39_a/wikiGenerator#Pierce_39_a.xml;wikiGenerator#Pierce_39_a
czywiesz1177;czyje dzieła publikowane są przez wydawnictwo Rowohlt?;4f/40/fb/89/b1/0a/4b/39/58/52/6c/27/1f/d1/e2/5a/wikiWydawnictwo#Rowohlt/wikiWydawnictwo#Rowohlt.xml;wikiWydawnictwo#Rowohlt
